TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,trans_month,trans_day,trans_hour,trans_dayofweek,hours_since_last_trans,TransactionType,trans_year,Channel,CustomerOccupation,Cluster
56.620000000000005,54,121.0,1,8981.1,2,27,17,0,-14774.1525,Debit,2023,Branch,Doctor,0
53.139999999999986,34,70.0,1,7915.0,4,21,17,4,-13502.788611111111,Debit,2023,ATM,Doctor,1
587.23,27,144.0,1,500.84000000000015,7,31,17,0,-11078.248055555556,Debit,2023,Online,Student,1
146.15,43,75.0,1,13784.4,1,6,17,4,-16022.246666666666,Debit,2023,Branch,Doctor,0
21.269999999999982,62,114.0,1,7392.79,7,24,17,0,-11247.143055555556,Credit,2023,Online,Retired,2
1397.59,26,144.0,1,1134.7900000000004,11,13,17,0,-8558.640555555556,Credit,2023,ATM,Student,1
76.01999999999998,34,189.0,1,14765.41,7,12,16,2,-11535.226111111111,Credit,2023,Online,Doctor,1
170.19,27,156.0,5,745.8699999999999,7,7,17,4,-11654.521666666667,Credit,2023,Branch,Student,1
155.51,68,15.0,1,5360.19,8,21,18,0,-10573.288055555555,Debit,2023,ATM,Doctor,2
135.15,72,50.0,1,5878.14,3,20,17,0,-14270.957777777778,Debit,2023,Online,Retired,2
39.48000000000002,56,38.0,1,5889.51,5,26,16,4,-12663.399722222222,Debit,2023,ATM,Retired,0
451.68,33,15.0,1,4381.54,4,18,18,1,-13573.238611111112,Debit,2023,Online,Engineer,1
19.110000000000014,49,160.0,1,8478.46,9,18,16,0,-9903.678333333333,Credit,2023,Online,Engineer,0
355.0,26,33.0,1,185.47000000000025,8,29,16,1,-10383.338055555556,Credit,2023,Online,Student,1
427.69,43,236.0,1,2443.54,3,28,16,1,-14080.163888888888,Debit,2023,ATM,Engineer,0
254.86,23,102.0,1,699.8999999999996,1,26,17,3,-15542.83138888889,Debit,2023,Branch,Student,1
19.480000000000018,27,114.0,1,4739.59,7,10,16,0,-11584.128611111111,Debit,2023,ATM,Engineer,1
190.17,49,265.0,1,12893.85,6,9,17,4,-12326.459722222222,Debit,2023,ATM,Doctor,0
91.38,65,179.0,1,2402.58,4,3,16,0,-13935.414444444445,Debit,2023,ATM,Retired,2
206.63,59,128.0,1,7626.53,12,7,16,3,-7983.994722222224,Credit,2023,Online,Retired,2
93.22,52,52.0,1,1014.6300000000001,4,7,17,4,-13838.968333333334,Debit,2023,Online,Retired,0
547.98,28,171.0,1,1358.54,10,24,17,1,-9039.072222222223,Debit,2023,ATM,Student,1
641.06,23,25.0,1,1602.13,12,11,16,0,-7887.9702777777775,Debit,2023,ATM,Student,1
314.55,27,19.0,2,1105.8900000000008,4,25,17,1,-13406.863611111112,Credit,2023,Branch,Student,1
836.45,61,63.0,1,1731.8900000000003,2,27,16,0,-14776.17,Debit,2023,Online,Retired,2
1095.09,29,52.0,1,8692.47,4,17,17,0,-13598.745,Debit,2023,ATM,Engineer,1
189.45,53,62.0,1,12578.75,3,21,17,1,-14246.957777777778,Credit,2023,Branch,Doctor,0
91.84,67,80.0,1,1712.4099999999999,7,5,17,2,-11702.776666666667,Credit,2023,Branch,Retired,2
609.52,78,169.0,1,3485.03,7,28,16,4,-11152.08111111111,Debit,2023,ATM,Retired,2
859.3,78,68.0,1,1146.7800000000002,8,1,17,1,-11054.814444444444,Credit,2023,Branch,Retired,2
100.00999999999999,50,63.0,1,6393.12,6,29,16,3,-11848.043333333333,Debit,2023,ATM,Doctor,0
28.78000000000003,40,51.0,1,680.5500000000002,8,7,16,0,-10912.059722222222,Credit,2023,Online,Doctor,0
111.07999999999998,70,83.0,1,7037.34,5,15,17,0,-12926.412777777778,Debit,2023,Online,Doctor,2
470.96,69,124.0,2,12991.03,3,10,16,4,-14511.818055555555,Credit,2023,Online,Doctor,2
52.22999999999999,28,96.0,1,105.01000000000022,9,11,18,0,-10069.997777777779,Credit,2023,Branch,Student,1
78.62,32,52.0,1,1360.85,7,31,16,0,-11079.361944444445,Debit,2023,Branch,Doctor,1
47.78999999999999,25,37.0,1,1649.92,9,15,17,4,-9975.193055555555,Debit,2023,Branch,Student,1
333.97,52,45.0,1,5237.36,3,22,16,2,-14223.886388888888,Debit,2023,Branch,Doctor,0
30.870000000000005,33,295.0,1,14348.65,7,12,16,2,-11535.333611111111,Debit,2023,ATM,Doctor,1
710.43,67,115.0,1,5625.55,3,8,17,2,-14559.0225,Debit,2023,Online,Retired,2
220.23,41,47.999999999999986,1,3438.02,9,18,18,0,-9901.519444444444,Debit,2023,ATM,Engineer,0
27.28000000000003,29,96.0,1,10668.24,12,25,16,0,-7551.649166666667,Debit,2023,ATM,Doctor,1
101.51999999999998,49,98.0,1,2018.9,8,9,16,2,-10863.770277777778,Debit,2023,ATM,Engineer,0
162.65,59,147.0,1,9500.95,5,11,17,3,-13022.93611111111,Debit,2023,ATM,Engineer,2
10.519999999999982,55,30.0,1,2472.99,7,19,17,2,-11366.537777777778,Debit,2023,ATM,Retired,0
270.72,38,37.0,1,6522.47,3,27,17,0,-14102.777222222223,Debit,2023,Branch,Doctor,0
202.34,20,134.0,1,1223.4499999999998,1,10,16,1,-15927.655277777778,Debit,2023,Online,Student,1
247.58,39,152.0,1,778.7399999999998,5,29,18,0,-12589.44611111111,Debit,2023,ATM,Engineer,0
686.17,61,96.0,1,2246.15,10,3,17,1,-9542.67,Debit,2023,ATM,Retired,2
359.65,25,289.0,1,219.52999999999975,1,12,17,3,-15878.16888888889,Credit,2023,Online,Student,1
109.91,38,90.0,1,12896.06,5,1,16,0,-13263.793055555556,Debit,2023,Branch,Doctor,0
215.72,30,137.0,1,8697.11,10,11,18,2,-9350.120833333332,Credit,2023,Branch,Engineer,1
490.76,66,156.0,1,6414.11,1,19,16,3,-15711.693333333333,Debit,2023,Online,Retired,2
224.28,64,68.0,1,5767.51,2,15,16,2,-15063.344166666666,Debit,2023,Online,Retired,2
614.03,68,51.0,1,2815.86,5,8,16,0,-13095.516111111112,Debit,2023,ATM,Retired,2
608.79,55,157.0,1,2991.17,11,3,18,4,-8797.583333333334,Debit,2023,Online,Engineer,0
186.55,48,288.0,1,224.64999999999964,6,21,16,2,-12039.302222222223,Debit,2023,Branch,Engineer,0
840.1600000000001,20,68.0,1,1236.7600000000002,3,20,16,0,-14271.605277777779,Credit,2023,Branch,Student,1
203.34,60,66.0,1,13586.99,12,20,17,2,-7670.93138888889,Debit,2023,ATM,Doctor,2
90.88,26,284.0,1,7117.35,11,20,17,0,-8391.038055555555,Debit,2023,ATM,Engineer,1
60.110000000000014,61,122.0,1,7235.87,11,27,17,0,-8222.475,Credit,2023,Branch,Retired,2
393.92,72,47.0,1,7318.64,5,16,16,1,-12903.242222222223,Debit,2023,Branch,Retired,2
19.389999999999986,43,45.0,1,9847.6,11,17,16,4,-8463.534444444444,Debit,2023,ATM,Doctor,0
557.41,80,49.0,1,2968.75,4,14,16,4,-13671.291944444445,Credit,2023,Online,Retired,2
57.07000000000002,31,99.0,1,9323.71,8,25,16,4,-10479.6925,Credit,2023,Online,Doctor,1
395.27,18,167.0,1,1764.08,8,7,16,0,-10911.49138888889,Credit,2023,Online,Student,1
289.05,75,116.0,1,5683.49,6,9,17,4,-12326.232777777777,Debit,2023,ATM,Retired,2
46.110000000000014,33,233.0,1,5225.73,3,27,17,0,-14103.056666666667,Debit,2023,Online,Doctor,1
335.5,63,47.0,1,6445.4,8,14,16,0,-10744.189166666667,Debit,2023,ATM,Retired,2
388.07,24,68.0,1,289.71000000000004,9,5,17,1,-10214.608055555556,Debit,2023,Online,Student,1
520.86,51,66.0,1,9200.74,3,20,16,0,-14271.6625,Credit,2023,Online,Engineer,0
787.41,25,39.0,1,300.8699999999999,6,19,16,0,-12087.737777777778,Debit,2023,Online,Student,1
31.69999999999999,48,121.0,1,743.8999999999996,6,1,16,3,-12519.191388888888,Credit,2023,ATM,Doctor,0
22.30000000000001,21,90.0,1,1200.35,5,1,16,0,-13263.250277777777,Debit,2023,ATM,Student,1
203.12,56,181.0,1,1562.3900000000003,1,18,16,2,-15735.1575,Debit,2023,ATM,Retired,0
315.94,49,172.0,1,7719.71,2,27,17,0,-14775.086666666666,Credit,2023,Branch,Doctor,0
192.23,54,39.0,3,2610.67,12,28,16,3,-7479.530277777778,Debit,2023,Online,Engineer,0
1510.71,66,51.0,1,2060.02,6,15,16,3,-12183.345,Debit,2023,Online,Retired,2
0.2599999999999909,20,173.0,1,1833.67,11,23,16,3,-8319.8825,Debit,2023,Online,Student,1
210.77,71,161.0,1,5396.65,5,31,16,2,-12543.350277777778,Debit,2023,ATM,Retired,2
406.65,57,107.0,1,12995.7,11,8,18,2,-8677.638055555555,Debit,2023,ATM,Doctor,0
422.9,40,111.0,1,7616.43,2,27,16,0,-14775.916388888889,Debit,2023,ATM,Engineer,0
20.620000000000005,35,225.0,1,12500.8,6,21,17,2,-12038.975277777778,Credit,2023,ATM,Doctor,1
174.39,19,36.0,1,1127.0800000000004,1,9,16,0,-15952.035833333333,Debit,2023,ATM,Student,1
7.860000000000014,76,91.0,1,3621.98,10,16,16,0,-9231.343333333334,Credit,2023,Branch,Retired,2
61.97999999999996,49,44.0,1,5212.28,1,3,18,1,-16093.844722222222,Debit,2023,Online,Engineer,0
54.849999999999994,58,40.000000000000014,1,2727.45,9,5,16,1,-10216.060555555556,Credit,2023,Branch,Retired,0
204.7,49,95.0,5,5117.03,9,21,16,3,-9832.040555555555,Debit,2023,Branch,Doctor,0
16.55000000000001,26,159.0,1,6089.79,9,11,17,0,-10071.039166666667,Debit,2023,Branch,Engineer,1
91.32,58,77.0,1,2618.1,11,10,16,4,-8631.410277777777,Debit,2023,Branch,Engineer,0
195.49,31,212.0,1,11988.12,6,12,16,0,-12255.56,Debit,2023,ATM,Doctor,1
49.620000000000005,55,111.0,1,3841.42,12,7,16,3,-7983.804444444444,Debit,2023,ATM,Engineer,0
487.16,28,84.0,1,321.21000000000004,1,2,16,0,-16120.185555555556,Credit,2023,Branch,Student,1
405.6,37,44.0,1,9754.73,8,8,17,1,-10886.461944444445,Debit,2023,Online,Engineer,1
512.95,57,143.0,1,9584.52,10,16,17,0,-9231.024722222222,Debit,2023,Branch,Engineer,0
345.94,31,163.0,1,7624.56,10,9,17,0,-9398.645277777778,Debit,2023,ATM,Doctor,1
356.56,47,52.0,1,2485.73,10,9,17,0,-9398.81,Debit,2023,Online,Engineer,0
10.310000000000002,36,280.0,1,2137.9,1,13,16,4,-15855.788333333334,Debit,2023,Online,Engineer,1
211.69,30,111.0,1,6412.85,10,20,16,4,-9136.095277777778,Debit,2023,Branch,Doctor,1
221.49,23,196.0,1,707.25,9,13,18,2,-10022.007777777777,Credit,2023,Branch,Student,1
278.23,48,83.0,1,8300.54,5,4,17,3,-13190.336944444445,Debit,2023,Online,Engineer,0
116.88,45,263.0,1,7717.34,10,4,17,2,-9519.0,Debit,2023,ATM,Doctor,0
328.77,39,247.0,1,6967.03,4,3,17,0,-13934.176111111112,Credit,2023,Online,Doctor,0
77.53,54,55.0,1,5158.6,7,25,18,1,-11222.113055555556,Debit,2023,Branch,Retired,0
421.74,67,103.0,1,12031.14,6,20,17,1,-12063.05361111111,Debit,2023,Online,Doctor,2
313.69,73,152.0,1,7093.68,3,10,16,4,-14511.580555555556,Debit,2023,Branch,Retired,2
411.72,29,153.0,1,8539.86,6,20,18,1,-12061.464444444444,Debit,2023,Branch,Doctor,1
508.73,59,89.0,1,7640.57,7,14,16,4,-11487.770277777778,Debit,2023,Branch,Retired,2
153.08,24,201.0,1,1292.21,11,27,16,0,-8223.205833333333,Debit,2023,ATM,Student,1
23.00999999999999,63,166.0,1,5958.75,6,9,18,4,-12325.602777777778,Debit,2023,Branch,Retired,2
69.28,25,129.0,1,708.7399999999998,10,30,16,0,-8895.576944444445,Debit,2023,Online,Student,1
51.25000000000003,28,66.0,1,1744.4,8,29,16,1,-10383.926944444445,Credit,2023,Branch,Student,1
407.65,25,263.0,1,273.77999999999975,8,7,17,0,-10910.850833333334,Debit,2023,ATM,Student,1
459.25,25,59.0,1,130.76000000000022,5,23,16,1,-12735.45388888889,Debit,2023,Branch,Student,1
301.56,49,118.0,1,10389.6,2,9,17,3,-15206.392777777777,Debit,2023,Branch,Doctor,0
17.670000000000016,63,91.0,1,1048.1800000000003,6,27,17,1,-11894.342777777778,Debit,2023,Online,Doctor,2
5.2900000000000205,32,132.0,1,12896.68,3,13,18,0,-14437.778888888888,Credit,2023,Online,Doctor,1
401.37,43,251.0,1,8208.54,9,18,16,0,-9903.889444444445,Debit,2023,Branch,Engineer,0
145.4,38,24.0,1,5244.49,7,6,17,3,-11678.270555555555,Debit,2023,Online,Engineer,0
556.34,37,46.0,1,11935.14,10,19,16,3,-9159.547222222222,Debit,2023,Online,Doctor,1
34.31,24,251.0,1,1484.7600000000002,4,28,16,4,-13335.266111111112,Debit,2023,ATM,Student,1
780.59,23,145.0,1,6513.34,6,28,17,2,-11870.136944444444,Credit,2023,Online,Student,1
282.65,35,161.0,1,13801.15,3,8,17,2,-14558.4375,Debit,2023,ATM,Doctor,1
305.27,68,147.0,1,12958.65,9,27,16,2,-9687.73138888889,Debit,2023,Online,Doctor,2
185.81,32,116.0,1,9588.71,9,20,16,2,-9855.669166666667,Debit,2023,Online,Doctor,1
66.00999999999999,49,179.0,1,3475.99,10,6,18,4,-9469.457222222221,Debit,2023,Online,Engineer,0
447.95,29,75.0,1,7544.4,1,11,17,2,-15902.69,Debit,2023,Branch,Engineer,1
279.3,19,47.999999999999986,1,1193.6099999999992,6,22,17,3,-12014.655,Debit,2023,ATM,Student,1
26.75,33,27.0,1,12063.77,5,8,16,0,-13095.699166666667,Debit,2023,Online,Doctor,1
611.15,27,121.0,1,892.8299999999999,8,11,17,4,-10814.948055555555,Debit,2023,ATM,Student,1
275.2,54,81.0,1,1230.12,8,24,17,3,-10502.936666666666,Debit,2023,Online,Engineer,0
427.79,18,189.0,1,1479.67,2,21,17,1,-14918.436666666666,Debit,2023,Branch,Student,1
469.13,54,139.0,1,1265.2799999999997,12,4,17,0,-8054.225833333333,Credit,2023,ATM,Doctor,0
102.81,76,47.0,1,3228.87,12,4,16,0,-8055.751944444444,Debit,2023,Branch,Retired,2
22.610000000000014,19,145.0,1,1111.67,12,21,17,3,-7646.178611111111,Debit,2023,Online,Student,1
68.28,56,293.0,1,3213.16,6,8,18,3,-12349.238888888889,Debit,2023,Online,Engineer,0
33.64999999999998,63,146.0,1,12719.93,9,18,17,0,-9902.8225,Credit,2023,Online,Doctor,2
362.68,63,137.0,1,2040.77,1,16,18,0,-15782.069722222222,Credit,2023,ATM,Retired,2
73.23000000000002,20,172.0,1,1309.85,6,23,16,4,-11991.515277777778,Debit,2023,Branch,Student,1
654.49,25,104.0,1,164.60999999999967,11,20,16,0,-8391.6175,Credit,2023,Online,Student,1
18.560000000000002,49,161.0,1,4230.37,4,24,17,0,-13431.055277777778,Credit,2023,Branch,Engineer,0
389.05,27,41.0,1,761.0,1,6,17,4,-16022.605555555556,Debit,2023,ATM,Student,1
7.3799999999999955,67,105.0,1,2923.83,3,15,16,2,-14391.375833333334,Debit,2023,Online,Retired,2
109.48000000000002,61,93.0,1,7372.47,6,26,17,0,-11918.484444444444,Debit,2023,Online,Retired,2
66.91,39,85.0,1,871.1000000000004,1,30,18,0,-15445.38388888889,Debit,2023,ATM,Doctor,0
335.48,45,155.0,1,3023.16,3,2,16,3,-14704.0075,Debit,2023,Branch,Engineer,0
38.139999999999986,19,174.0,1,1119.21,12,28,16,3,-7479.310833333333,Debit,2023,Online,Student,1
1076.98,60,173.0,1,11833.73,12,20,18,2,-7669.952222222222,Debit,2023,Branch,Doctor,2
360.02,68,68.0,1,6400.59,2,9,16,3,-15207.663055555555,Debit,2023,Online,Retired,2
567.71,63,80.0,1,13884.24,2,6,18,0,-15277.521388888888,Debit,2023,Online,Doctor,2
218.19,19,185.0,1,620.8299999999999,5,23,16,1,-12735.682222222222,Debit,2023,ATM,Student,1
209.99,19,40.000000000000014,1,1938.0100000000002,9,7,17,3,-10166.871666666666,Debit,2023,ATM,Student,1
11.019999999999982,19,280.0,1,964.79,11,13,16,0,-8559.5675,Debit,2023,Branch,Student,1
83.43,56,109.0,1,1870.1599999999999,5,30,16,1,-12567.714444444444,Debit,2023,Online,Retired,0
344.97,34,106.0,1,5577.94,3,20,17,0,-14270.646388888888,Debit,2023,Online,Doctor,1
172.29000000000002,36,283.0,1,8700.8,1,30,17,0,-15446.7675,Debit,2023,ATM,Engineer,1
195.54,60,255.0,1,2794.66,7,17,16,0,-11416.060555555556,Debit,2023,Online,Retired,2
101.23000000000005,45,87.0,1,6169.71,8,4,18,4,-10981.544722222223,Debit,2023,Online,Engineer,0
180.46,25,34.0,1,831.75,3,13,16,0,-14439.748055555556,Debit,2023,ATM,Student,1
692.55,53,109.0,1,2451.56,3,7,16,1,-14583.344444444445,Debit,2023,Branch,Retired,0
147.31,34,92.0,1,13625.52,6,12,17,0,-12254.958611111111,Credit,2023,Online,Doctor,1
107.48000000000002,20,103.0,1,1379.3900000000003,2,7,17,1,-15254.56361111111,Debit,2023,Branch,Student,1
1831.02,62,83.0,1,11498.01,9,15,17,4,-9974.652777777777,Credit,2023,Online,Doctor,2
81.50999999999999,25,97.0,1,865.4899999999998,8,10,16,3,-10839.948055555555,Debit,2023,Branch,Student,1
365.48,76,216.0,1,7147.4,5,22,17,0,-12758.193333333333,Credit,2023,Online,Retired,2
491.1,35,125.0,1,7833.85,6,5,16,0,-12423.981944444444,Credit,2023,Online,Engineer,1
452.8,80,151.0,1,4840.67,11,24,16,4,-8295.373055555556,Debit,2023,Branch,Retired,2
645.04,70,78.0,1,7361.47,12,22,17,4,-7622.976111111111,Debit,2023,Branch,Retired,2
169.28,45,114.0,1,5128.44,3,27,18,0,-14102.063333333334,Debit,2023,Branch,Doctor,0
88.42000000000002,62,91.0,1,12381.45,10,18,16,2,-9183.682222222222,Debit,2023,ATM,Doctor,2
155.53,29,66.0,1,4008.05,3,24,17,4,-14175.067777777778,Debit,2023,ATM,Engineer,1
991.8200000000002,43,300.0,1,3493.13,12,4,16,0,-8055.897777777778,Debit,2023,Online,Engineer,0
39.24000000000001,77,106.0,1,6462.41,11,14,18,1,-8533.629444444445,Debit,2023,ATM,Retired,2
152.01,42,111.0,3,4625.12,2,23,16,3,-14871.488611111112,Debit,2023,ATM,Engineer,0
78.76999999999998,48,50.0,1,6470.57,5,8,18,0,-13093.495,Credit,2023,ATM,Engineer,0
26.5,48,179.0,1,4854.83,2,8,16,2,-15231.406944444445,Debit,2023,Online,Engineer,0
83.62,48,146.0,1,12652.22,6,22,17,3,-12014.899166666666,Debit,2023,ATM,Doctor,0
142.78,68,150.0,1,11705.88,5,9,16,1,-13071.525,Debit,2023,Branch,Doctor,2
55.99000000000001,35,95.0,1,932.6099999999997,11,13,16,0,-8559.84888888889,Debit,2023,ATM,Doctor,1
774.48,61,31.0,1,11613.58,3,6,16,0,-14607.93,Debit,2023,Branch,Doctor,2
105.37,25,160.0,1,1068.5500000000002,5,11,18,3,-13021.64,Debit,2023,ATM,Student,1
118.82999999999998,28,295.0,1,1616.3000000000002,6,26,16,0,-11919.9675,Debit,2023,Online,Student,1
46.22,23,217.0,1,471.27999999999975,11,13,16,0,-8559.46388888889,Debit,2023,Branch,Student,1
659.71,21,148.0,1,106.85999999999967,5,5,16,4,-13167.985555555555,Credit,2023,Branch,Student,1
377.97,72,160.0,1,2457.1,11,17,16,4,-8463.34888888889,Debit,2023,Online,Retired,2
114.1,69,148.0,1,5882.12,5,22,17,0,-12758.438055555556,Debit,2023,Branch,Retired,2
11.300000000000011,55,41.0,1,1938.9899999999998,12,1,16,4,-8127.595,Credit,2023,Online,Retired,0
95.50000000000003,57,17.0,1,4079.09,5,22,16,0,-12759.738055555556,Debit,2023,Online,Retired,0
130.93,28,149.0,1,860.1199999999999,2,8,16,2,-15231.319166666666,Credit,2023,Branch,Engineer,1
272.97,68,174.0,1,7811.31,4,17,18,0,-13597.481666666667,Debit,2023,Online,Retired,2
73.35,24,47.0,1,1181.8400000000006,3,13,16,0,-14439.602222222222,Debit,2023,Branch,Student,1
29.939999999999998,58,243.0,1,10915.54,10,13,16,4,-9303.83138888889,Debit,2023,ATM,Doctor,0
307.24,19,136.0,2,1670.7200000000003,11,2,16,3,-8824.066944444445,Debit,2023,ATM,Student,1
50.52000000000001,20,140.0,1,1121.1899999999996,10,16,16,0,-9231.659166666666,Debit,2023,Online,Student,1
820.46,53,243.0,1,5621.86,4,3,16,0,-13935.793055555556,Credit,2023,Online,Engineer,0
153.07,56,116.0,1,8873.43,4,3,18,0,-13933.569166666666,Debit,2023,ATM,Engineer,0
52.94,41,146.0,1,6990.92,6,12,17,0,-12254.578611111112,Debit,2023,Branch,Doctor,0
384.41,60,65.0,1,7831.56,4,17,16,0,-13599.278888888888,Debit,2023,ATM,Engineer,2
235.42,51,175.0,1,6173.23,7,10,18,0,-11581.612222222222,Debit,2023,Branch,Retired,0
114.23000000000002,56,64.0,1,9523.72,6,7,17,2,-12374.5125,Debit,2023,ATM,Doctor,0
12.620000000000005,33,61.0,1,6420.47,5,5,16,4,-13167.555277777778,Debit,2023,Branch,Doctor,1
997.3699999999999,23,145.0,1,1146.0900000000001,12,22,18,4,-7621.722777777778,Debit,2023,ATM,Student,1
373.52,35,235.0,1,6430.41,9,25,16,0,-9735.798055555555,Debit,2023,ATM,Engineer,1
336.05,28,164.0,1,1635.0500000000002,4,24,17,0,-13430.898611111112,Debit,2023,Branch,Student,1
366.93,66,33.0,1,6697.79,12,11,18,0,-7885.475833333333,Debit,2023,Online,Retired,2
112.26999999999998,58,102.0,1,7369.89,10,19,17,3,-9158.608333333334,Debit,2023,Branch,Doctor,0
494.9599999999999,40,132.0,1,6903.68,3,31,16,4,-14007.565555555555,Debit,2023,ATM,Engineer,0
561.58,65,23.0,1,11748.86,6,23,17,4,-11990.468333333334,Debit,2023,Online,Doctor,2
440.94,42,148.0,1,7303.23,9,13,18,2,-10021.548611111111,Debit,2023,Online,Doctor,0
71.9,29,51.0,1,10619.35,2,20,16,0,-14943.724444444444,Debit,2023,Branch,Doctor,1
256.66,54,137.0,1,1794.5,7,17,17,0,-11414.98111111111,Credit,2023,Online,Retired,0
166.55,59,99.0,1,12970.21,7,13,17,3,-11510.297777777778,Credit,2023,Branch,Doctor,2
276.26,56,143.0,1,120.89000000000033,2,13,17,0,-15111.115833333333,Debit,2023,Branch,Doctor,0
35.45999999999998,67,164.0,1,5692.31,7,18,16,1,-11391.533611111112,Debit,2023,ATM,Doctor,2
38.139999999999986,50,165.0,1,9879.87,4,7,16,4,-13839.854444444445,Debit,2023,Branch,Engineer,0
506.26,64,86.0,1,6266.65,12,18,18,0,-7717.762777777778,Credit,2023,ATM,Retired,2
736.32,31,28.0,1,14268.95,4,12,17,2,-13719.07138888889,Debit,2023,Online,Doctor,1
389.43,52,151.0,1,6449.83,11,27,18,0,-8222.152777777777,Credit,2023,ATM,Engineer,0
25.579999999999984,60,166.0,1,6741.41,11,16,16,3,-8487.551944444445,Debit,2023,ATM,Engineer,2
446.1,25,243.0,1,1008.4400000000005,9,19,17,1,-9878.386388888888,Debit,2023,ATM,Student,1
147.74,23,15.0,1,1711.7799999999997,9,5,16,1,-10215.336666666666,Debit,2023,Branch,Student,1
1228.81,26,254.0,1,1821.0,2,20,16,0,-14943.541388888889,Debit,2023,ATM,Student,1
46.22999999999999,77,282.0,1,5107.75,5,29,17,0,-12590.405555555555,Debit,2023,Online,Retired,2
265.37,33,77.0,1,5229.95,5,26,17,4,-12662.2175,Debit,2023,Branch,Engineer,1
342.57,20,91.0,1,339.15999999999985,2,3,17,4,-15350.9975,Debit,2023,Online,Student,1
417.26,32,45.0,1,10442.48,2,27,17,0,-14775.174722222222,Credit,2023,Online,Doctor,1
33.629999999999995,63,76.0,1,4324.4,11,3,16,4,-8799.345555555556,Debit,2023,Online,Retired,2
64.57999999999998,55,173.0,1,6292.29,12,4,18,0,-8054.0825,Debit,2023,Branch,Retired,0
23.230000000000018,21,122.0,1,269.0100000000002,4,20,16,3,-13527.581944444444,Credit,2023,Branch,Student,1
160.52,78,112.0,1,5379.25,8,7,16,0,-10911.881666666666,Credit,2023,ATM,Retired,2
278.88,64,179.0,2,1334.0900000000001,9,29,16,4,-9639.275,Debit,2023,Branch,Doctor,2
285.49,53,109.0,1,6366.84,8,11,18,4,-10813.50111111111,Credit,2023,Branch,Doctor,0
71.87,22,258.0,1,1839.1,1,16,18,0,-15782.15138888889,Debit,2023,ATM,Student,1
308.8,53,41.0,1,3966.54,12,26,16,1,-7528.018888888889,Debit,2023,ATM,Retired,0
135.35,33,82.0,1,9983.36,7,28,18,4,-11149.409166666666,Debit,2023,Branch,Engineer,1
288.43,66,72.0,1,4577.09,5,8,16,0,-13095.51861111111,Debit,2023,Branch,Retired,2
147.46000000000004,65,205.0,1,7458.03,10,12,16,3,-9327.218333333334,Credit,2023,Online,Doctor,2
214.15,32,217.0,1,6397.29,10,30,17,0,-8895.051388888889,Debit,2023,Branch,Engineer,1
71.34,49,144.0,3,6345.03,8,28,16,0,-10408.161944444444,Debit,2023,Online,Engineer,0
170.36,30,118.0,1,6034.73,3,27,16,0,-14103.215277777777,Debit,2023,ATM,Doctor,1
965.6599999999999,53,32.0,1,765.8099999999995,12,18,17,0,-7718.778333333334,Debit,2023,ATM,Engineer,0
736.53,55,120.0,1,9826.26,5,10,17,2,-13047.075,Debit,2023,ATM,Engineer,0
213.42,45,17.0,1,3736.38,7,27,17,3,-11174.686666666666,Debit,2023,ATM,Engineer,0
94.09,27,203.0,1,646.8500000000004,9,12,16,1,-10047.638888888889,Debit,2023,Branch,Student,1
91.23000000000002,72,86.0,1,6385.12,5,15,16,0,-12927.909722222223,Debit,2023,ATM,Retired,2
263.92,57,233.0,1,4161.71,7,26,17,2,-11198.230277777779,Credit,2023,Branch,Retired,0
77.5,51,201.0,1,11079.77,5,23,16,1,-12735.388888888889,Credit,2023,Online,Doctor,0
3.6499999999999773,69,146.0,1,10017.11,2,13,17,0,-15110.37361111111,Debit,2023,Online,Doctor,2
43.879999999999995,26,251.0,1,1644.0900000000001,11,13,17,0,-8558.412222222221,Credit,2023,Online,Student,1
591.98,28,132.0,1,387.64999999999964,4,28,16,4,-13335.592777777778,Debit,2023,ATM,Student,1
224.79,18,129.0,1,528.3800000000001,8,22,16,1,-10551.5975,Debit,2023,Online,Student,1
64.30000000000001,55,67.0,1,7530.3,9,4,17,0,-10238.588333333333,Debit,2023,ATM,Retired,0
111.79000000000005,62,49.0,1,10887.59,12,26,17,1,-7526.519722222222,Debit,2023,Online,Doctor,2
927.1600000000001,59,153.0,1,7104.61,3,20,16,0,-14271.372222222222,Debit,2023,ATM,Retired,2
613.7,61,37.0,1,7307.11,2,22,17,2,-14894.615833333333,Credit,2023,Branch,Retired,2
26.069999999999993,20,19.0,3,349.97999999999956,3,16,17,3,-14367.163055555555,Debit,2023,Branch,Student,1
170.45,60,199.0,1,2284.41,1,5,16,3,-16047.207777777778,Debit,2023,Branch,Engineer,2
344.27,22,123.0,1,1918.3599999999997,9,19,17,1,-9878.773055555555,Debit,2023,Branch,Student,1
872.72,22,288.0,1,503.0100000000002,4,24,16,0,-13431.392222222223,Debit,2023,Online,Student,1
292.95,37,56.0,1,1216.9099999999999,2,16,16,3,-15039.800555555556,Debit,2023,Branch,Engineer,1
28.439999999999998,18,243.0,1,1071.04,8,31,17,3,-10334.423611111111,Debit,2023,ATM,Student,1
209.02,21,74.0,1,187.89999999999964,3,3,17,4,-14679.045277777777,Debit,2023,ATM,Student,1
20.05000000000001,72,171.0,1,7145.67,11,29,17,2,-8174.4025,Debit,2023,ATM,Retired,2
